VBELN;POSNR;FKART;FKDAT;RFBSK;FKSTO;VBTYP;ERDAT;MATNR;NETWR;MWSBP;MATKL;FKIMG;SELLER_ID;SELLER_NOMBRE;SELLER_APELLIDO
0900420234;000310;ZNF1;20260303;C;X;O;20260303;000000000000897419;487.20;92.57;0083;4.000;;;
0900420234;000320;ZNF1;20260303;C;X;O;20260303;CS51;640.39;121.67;0082;1.800;;;
0900420234;000330;ZNF1;20260303;C;X;O;20260303;000000000000853837;238.68;45.35;0003;1.000;;;
0900420234;000340;ZNF1;20260303;C;X;O;20260303;000000000001046774;154.63;29.38;0003;1.000;;;
0900420234;000350;ZNF1;20260303;C;X;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420234;000360;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000370;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000380;ZNF1;20260303;C;X;O;20260303;000000000000925645;1016.16;193.07;0083;8.000;;;
0900420234;000390;ZNF1;20260303;C;X;O;20260303;CS51;1636.54;310.94;0082;4.600;;;
0900420234;000400;ZNF1;20260303;C;X;O;20260303;000000000001031525;383.25;72.82;0251;1.000;;;
0900420234;000410;ZNF1;20260303;C;X;O;20260303;000000000001046774;154.63;29.38;0003;1.000;;;
0900420234;000420;ZNF1;20260303;C;X;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420234;000430;ZNF1;20260303;C;X;O;20260303;000000000000925645;1016.16;193.07;0083;8.000;;;
0900420234;000440;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000450;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000460;ZNF1;20260303;C;X;O;20260303;CS51;1458.66;277.15;0082;4.100;;;
0900420234;000470;ZNF1;20260303;C;X;O;20260303;000000000000911996;63.50;12.07;0083;1.000;;;
0900420234;000480;ZNF1;20260303;C;X;O;20260303;000000000000763984;342.75;65.12;0251;1.000;;;
0900420234;000490;ZNF1;20260303;C;X;O;20260303;000000000000933909;213.97;40.65;0003;1.000;;;
0900420234;000500;ZNF1;20260303;C;X;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420234;000510;ZNF1;20260303;C;X;O;20260303;000000000000943801;1942.50;369.08;0083;7.000;;;
0900420234;000520;ZNF1;20260303;C;X;O;20260303;000000000000969811;46.82;8.90;0029;1.000;;;
0900420234;000530;ZNF1;20260303;C;X;O;20260303;000000000000999250;27.35;5.20;0083;1.000;;;
0900420234;000540;ZNF1;20260303;C;X;O;20260303;CS51;1209.62;229.83;0082;3.400;;;
0900420234;000550;ZNF1;20260303;C;X;O;20260303;000000000000884389;517.84;98.39;0083;2.200;;;
0900420234;000560;ZNF1;20260303;C;X;O;20260303;000000000000751914;54.98;10.45;0251;1.000;;;
0900420234;000570;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000580;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000590;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;000600;ZNF1;20260303;C;X;O;20260303;CS51;384.62;73.08;0082;0.800;;;
0900420234;000610;ZNF1;20260303;C;X;O;20260303;VARIOS_LIVIANO;57.74;10.97;0027;1.000;;;
0900420234;000620;ZNF1;20260303;C;X;O;20260303;000000000000853837;238.68;45.35;0003;1.000;;;
0900420234;000630;ZNF1;20260303;C;X;O;20260303;000000000000936548;183.05;34.78;0003;1.000;;;
0900420234;000640;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000650;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000660;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;000670;ZNF1;20260303;C;X;O;20260303;CS51;826.92;157.11;0082;2.000;;;
0900420234;000770;ZNF1;20260303;C;X;O;20260303;000000000000763984;291.34;55.35;0251;1.000;;;
0900420234;000780;ZNF1;20260303;C;X;O;20260303;000000000001046774;154.63;29.38;0003;1.000;;;
0900420234;000790;ZNF1;20260303;C;X;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420234;000800;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000810;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000820;ZNF1;20260303;C;X;O;20260303;000000000000925645;1354.88;257.43;0083;8.000;;;
0900420234;000830;ZNF1;20260303;C;X;O;20260303;CS51;2019.23;383.61;0082;4.200;;;
0900420234;000840;ZNF1;20260303;C;X;O;20260303;VARIOS_LIVIANO;60.00;11.40;0027;1.000;;;
0900420234;000850;ZNF1;20260303;C;X;O;20260303;000000000001031525;383.25;72.82;0251;1.000;;;
0900420234;000860;ZNF1;20260303;C;X;O;20260303;000000000000806839;207.27;39.38;0251;1.000;;;
0900420234;000870;ZNF1;20260303;C;X;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420234;000880;ZNF1;20260303;C;X;O;20260303;000000000000925645;1354.88;257.43;0083;8.000;;;
0900420234;000890;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000900;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000910;ZNF1;20260303;C;X;O;20260303;CS51;1826.93;347.12;0082;3.800;;;
0900420234;000920;ZNF1;20260303;C;X;O;20260303;000000000000936548;183.05;34.78;0003;1.000;;;
0900420234;000930;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;000940;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;000950;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;000960;ZNF1;20260303;C;X;O;20260303;CS51;961.54;182.69;0082;2.000;;;
0900420234;000970;ZNF1;20260303;C;X;O;20260303;000000000000942452;142.92;27.15;0003;1.000;;;
0900420234;000980;ZNF1;20260303;C;X;O;20260303;000000000001051150;75.00;14.25;0029;1.000;;;
0900420234;000990;ZNF1;20260303;C;X;O;20260303;000000000000751914;54.98;10.45;0251;1.000;;;
0900420234;001000;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;001010;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;001020;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;001030;ZNF1;20260303;C;X;O;20260303;CS51;913.46;173.56;0082;1.900;;;
0900420234;001040;ZNF1;20260303;C;X;O;20260303;VARIOS_LIVIANO;98.99;18.81;0027;1.000;;;
0900420234;001120;ZNF1;20260303;C;X;O;20260303;000000000000751914;54.98;10.45;0251;1.000;;;
0900420234;001130;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;001140;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;001150;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;001160;ZNF1;20260303;C;X;O;20260303;CS51;480.77;91.35;0082;1.000;;;
0900420234;001170;ZNF1;20260303;C;X;O;20260303;VARIOS_LIVIANO;300.00;57.00;0027;1.000;;;
0900420234;001180;ZNF1;20260303;C;X;O;20260303;000000000000751914;54.98;10.45;0251;1.000;;;
0900420234;001190;ZNF1;20260303;C;X;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420234;001200;ZNF1;20260303;C;X;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420234;001210;ZNF1;20260303;C;X;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420234;001220;ZNF1;20260303;C;X;O;20260303;CS51;913.46;173.56;0082;1.900;;;
0900420234;001230;ZNF1;20260303;C;X;O;20260303;VARIOS_LIVIANO;22.79;4.33;0027;1.000;;;
0900420235;000680;ZNF1;20260303;C;;O;20260303;000000000001040983;292.86;55.64;0083;1.000;;;
0900420235;000690;ZNF1;20260303;C;;O;20260303;000000000000765309;128.49;24.41;0051;1.000;;;
0900420235;000700;ZNF1;20260303;C;;O;20260303;000000000000853837;226.75;43.08;0003;1.000;;;
0900420235;000710;ZNF1;20260303;C;;O;20260303;000000000000933909;203.27;38.62;0003;1.000;;;
0900420235;000720;ZNF1;20260303;C;;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420235;000730;ZNF1;20260303;C;;O;20260303;000000000000969811;52.33;9.94;0029;1.000;;;
0900420235;000740;ZNF1;20260303;C;;O;20260303;000000000000999250;30.56;5.81;0083;1.000;;;
0900420235;000750;ZNF1;20260303;C;;O;20260303;000000000000943801;2521.26;479.05;0083;7.000;;;
0900420235;000760;ZNF1;20260303;C;;O;20260303;CS51;1234.62;234.58;0082;3.400;;;
0900420235;001050;ZNF1;20260303;C;;O;20260303;000000000000911136;136.60;25.95;0003;1.000;;;
0900420235;001060;ZNF1;20260303;C;;O;20260303;000000000000006478;184.79;35.11;0027;1.000;;;
0900420235;001070;ZNF1;20260303;C;;O;20260303;000000000000897419;649.60;123.42;0083;4.000;;;
0900420235;001080;ZNF1;20260303;C;;O;20260303;000000000000969811;55.08;10.47;0029;1.000;;;
0900420235;001090;ZNF1;20260303;C;;O;20260303;000000000000999250;32.17;6.11;0083;1.000;;;
0900420235;001100;ZNF1;20260303;C;;O;20260303;CS51;961.54;182.69;0082;2.000;;;
0900420235;001110;ZNF1;20260303;C;;O;20260303;VARIOS_LIVIANO;42.52;8.08;0027;1.000;;;
0900420238;000020;ZNCN;20260303;C;;O;20260303;000000000000110098;5062.18;961.81;0103;2.000;;;
0900420238;000070;ZNCN;20260303;C;;O;20260303;000000000000155772;58.78;11.17;0103;4.000;;;
0900420238;000090;ZNCN;20260303;C;;O;20260303;000000000000158449;86.51;16.44;0103;2.000;;;
0900420238;000100;ZNCN;20260303;C;;O;20260303;000000000000159230;70.38;13.37;0103;2.000;;;
0900420238;000110;ZNCN;20260303;C;;O;20260303;000000000000159255;194.14;36.89;0103;1.000;;;
0900420238;000120;ZNCN;20260303;C;;O;20260303;000000000000159252;157.49;29.92;0103;1.000;;;
0900420238;000130;ZNCN;20260303;C;;O;20260303;000000000000154771;14.07;2.67;0103;2.000;;;
0900420256;000050;ZNCN;20260303;C;;O;20260303;000000000000176893;871.78;165.64;0103;2.000;;;
0900420266;000010;ZNCN;20260303;C;;O;20260303;000000000000140729;866.75;164.68;0003;9.000;;;
0900420273;000020;ZNCN;20260303;C;;O;20260303;000000000000138358;3001.22;570.23;0013;1.000;;;
0900420279;000010;ZNCN;20260303;C;;O;20260303;000000000000713647;4449.83;845.47;0013;1.000;;;
0900420360;000020;ZNCN;20260303;C;;O;20260303;000000000000780426;707.83;134.49;0103;12.000;;;
0900420430;000010;ZNCN;20260303;C;;O;20260303;000000000000898417;4919.18;934.64;0014;4.000;;;
0900420432;000030;ZNCN;20260303;C;;O;20260303;000000000001034381;920.58;174.91;0016;4.000;;;
0900420440;000020;ZNFD;20260303;C;;O;20260303;000000000000735261;10847.63;2061.05;0013;1.000;;;
0900420496;000010;ZNCN;20260303;C;;O;20260303;000000000000163183;4227.43;803.21;0103;4.000;;;
0900420496;000020;ZNCN;20260303;C;;O;20260303;000000000001004359;169.23;32.15;0024;3.000;;;
0900420496;000030;ZNCN;20260303;C;;O;20260303;000000000001004986;340.20;64.64;0024;5.000;;;
0900420496;000040;ZNCN;20260303;C;;O;20260303;000000000001002896;503.80;95.72;0027;11.000;;;
0900420496;000050;ZNCN;20260303;C;;O;20260303;000000000000816466;29.16;5.54;0103;2.000;;;
0900420496;000060;ZNCN;20260303;C;;O;20260303;000000000000767934;107.75;20.47;0103;1.000;;;
0900420496;000070;ZNCN;20260303;C;;O;20260303;000000000000747511;528.32;100.38;0103;2.000;;;
0900420496;000080;ZNCN;20260303;C;;O;20260303;000000000000747500;370.99;70.49;0103;2.000;;;
0900420496;000090;ZNCN;20260303;C;;O;20260303;000000000000747481;401.34;76.25;0103;2.000;;;
0900420496;000100;ZNCN;20260303;C;;O;20260303;000000000000743842;3725.85;707.91;0103;2.000;;;
0900420496;000110;ZNCN;20260303;C;;O;20260303;000000000000735982;899.37;170.88;0005;1.000;;;
0900420496;000120;ZNCN;20260303;C;;O;20260303;000000000000735981;385.88;73.32;0005;2.000;;;
0900420496;000130;ZNCN;20260303;C;;O;20260303;000000000000733752;1191.96;226.47;0103;1.000;;;
0900420496;000140;ZNCN;20260303;C;;O;20260303;000000000000728202;307.15;58.36;0103;1.000;;;
0900420496;000150;ZNCN;20260303;C;;O;20260303;000000000000188937;370.56;70.41;0103;1.000;;;
0900420496;000160;ZNCN;20260303;C;;O;20260303;000000000000188936;271.53;51.59;0103;1.000;;;
0900420496;000170;ZNCN;20260303;C;;O;20260303;000000000000180624;154.08;29.28;0103;1.000;;;
0900420496;000180;ZNCN;20260303;C;;O;20260303;000000000000163176;3134.83;595.62;0103;4.000;;;
0900420496;000190;ZNCN;20260303;C;;O;20260303;000000000000160256;40.74;7.74;0103;12.000;;;
0900420496;000200;ZNCN;20260303;C;;O;20260303;000000000000159466;99.20;18.85;0103;1.000;;;
0900420496;000210;ZNCN;20260303;C;;O;20260303;000000000000159242;165.31;31.41;0103;12.000;;;
0900420496;000220;ZNCN;20260303;C;;O;20260303;000000000000156141;1772.29;336.74;0005;2.000;;;
0900420496;000230;ZNCN;20260303;C;;O;20260303;000000000000155709;955.63;181.57;0103;2.000;;;
0900420496;000240;ZNCN;20260303;C;;O;20260303;000000000000154784;883.75;167.91;0103;2.000;;;
0900420496;000250;ZNCN;20260303;C;;O;20260303;000000000000152604;414.71;78.79;0103;1.000;;;
0900420496;000260;ZNCN;20260303;C;;O;20260303;000000000000148663;632.37;120.15;0103;1.000;;;
0900420496;000270;ZNCN;20260303;C;;O;20260303;000000000000156431;248.18;47.15;0103;1.000;;;
0900420496;000280;ZNCN;20260303;C;;O;20260303;000000000000122824;49.77;9.46;0103;1.000;;;
0900420496;000290;ZNCN;20260303;C;;O;20260303;CS06;9303.84;1767.74;0082;12.000;;;
0900420496;000300;ZNCN;20260303;C;;O;20260303;000000000000861219;197.60;37.54;0027;1.000;;;
0900420496;000310;ZNCN;20260303;C;;O;20260303;000000000000861218;395.20;75.09;0027;2.000;;;
0900420496;000320;ZNCN;20260303;C;;O;20260303;000000000000856101;197.60;37.54;0027;1.000;;;
0900420496;000330;ZNCN;20260303;C;;O;20260303;MOV0002;210.48;39.99;0070;2.000;;;
0900420496;000340;ZNCN;20260303;C;;O;20260303;KMMAQ;717.26;136.28;0084;71.000;;;
0900420498;000010;ZNFD;20260303;C;;O;20260303;000000000000195268;581.87;110.56;0024;1.000;;;
0900420501;000010;ZNFD;20260303;C;;O;20260303;000000000000789437;360.13;68.42;0103;1.000;;;
0900420531;000020;ZNCN;20260303;C;;O;20260303;000000000001055783;2937.90;558.20;0002;1.000;;;
0900420531;000030;ZNCN;20260303;C;;O;20260303;MV03;1953.00;371.07;0055;2.000;;;
0900420531;000040;ZNCN;20260303;C;;O;20260303;CS06;8124.48;1543.66;0082;8.000;;;
0900420531;000050;ZNCN;20260303;C;;O;20260303;MOV0002;529.92;100.68;0070;2.000;;;
0900420576;000010;ZNCN;20260303;C;;O;20260303;000000000001035932;150.98;28.69;0027;1.000;;;
0900420576;000020;ZNCN;20260303;C;;O;20260303;000000000001035932;150.98;28.68;0027;1.000;;;
0900420603;000010;ZNCA;20260303;C;;O;20260303;;0.00;0.00;;0.000;;;
0900420639;000010;ZNCA;20260303;C;;O;20260303;NC_DIF_GM;2531.93;481.07;0027;1.000;;;
0900420797;000010;ZNCA;20260303;C;;O;20260303;;0.00;0.00;;0.000;;;
0900420889;000010;ZNCN;20260303;C;;O;20260303;000000000001008146;35673.60;6777.98;0016;20.000;;;
0900420889;000020;ZNCN;20260303;C;;O;20260303;000000000001026590;164290.40;31215.18;0016;80.000;;;
0900420948;000010;ZNCN;20260303;C;;O;20260303;000000000000121577;2890.79;549.25;0016;2.000;;;
0900420951;000010;ZNCN;20260303;C;;O;20260303;000000000001057682;1566.39;297.61;0024;15.000;;;
0900420987;000010;ZNCA;20260303;C;;O;20260303;;0.00;0.00;;0.000;;;
0900421013;000050;ZNCN;20260303;C;;O;20260303;000000000000780370;3520.04;668.81;0103;1.000;;;
0900421026;000050;ZNCN;20260303;C;;O;20260303;000000000000732713;557.37;105.90;0103;1.000;;;
0900421069;000010;ZNFD;20260303;C;;O;20260303;000000000000827082;5927.74;1126.27;0014;2.000;;;
0900421072;000010;ZNFD;20260303;C;;O;20260303;000000000000832561;3319.08;630.63;0019;2.000;;;
0900421075;000010;ZNFD;20260303;C;;O;20260303;000000000000708033;2254.57;428.37;0016;2.000;;;
0900421081;000010;ZNFD;20260303;C;;O;20260303;000000000000817428;5336.29;1013.90;0016;3.000;;;
0900421081;000020;ZNFD;20260303;C;;O;20260303;000000000000917186;21766.02;4135.54;0016;10.000;;;
0900421085;000010;ZNFD;20260303;C;;O;20260303;000000000000781854;69317.28;13170.28;0016;36.000;;;
0900421093;000010;ZNFD;20260303;C;;O;20260303;000000000000769220;5057.19;960.87;0016;4.000;;;
0900421120;000010;ZNFD;20260303;C;;O;20260303;000000000000160674;4288.15;814.75;0005;1.000;;;
0900421149;000010;ZNCN;20260303;C;;O;20260303;000000000001051283;1837.50;349.13;0024;1.000;;;
0900421189;000010;ZNCN;20260303;C;;O;20260303;000000000000191615;4824.15;916.59;0013;1.000;;;
0900421189;000020;ZNCN;20260303;C;;O;20260303;000000000000124153;1359.60;258.32;0013;4.000;;;
0900421189;000030;ZNCN;20260303;C;;O;20260303;000000000000756691;366.16;69.57;0013;8.000;;;
0900421189;000040;ZNCN;20260303;C;;O;20260303;000000000000112911;176.16;33.47;0013;16.000;;;
0900421189;000050;ZNCN;20260303;C;;O;20260303;000000000000125996;1049.36;199.38;0013;8.000;;;
0900421189;000060;ZNCN;20260303;C;;O;20260303;000000000000756389;1796.96;341.42;0013;8.000;;;
0900421189;000070;ZNCN;20260303;C;;O;20260303;000000000000713647;4421.73;840.13;0013;1.000;;;
0900421189;000080;ZNCN;20260303;C;;O;20260303;000000000000743950;247.94;47.11;0013;1.000;;;
0900421189;000090;ZNCN;20260303;C;;O;20260303;000000000000743919;1332.97;253.26;0013;1.000;;;
0900421189;000100;ZNCN;20260303;C;;O;20260303;000000000000717240;726.38;138.01;0013;1.000;;;
0900421189;000110;ZNCN;20260303;C;;O;20260303;000000000000701123;1042.57;198.09;0013;1.000;;;
0900421189;000120;ZNCN;20260303;C;;O;20260303;000000000000107897;497.64;94.55;0013;1.000;;;
0900421189;000130;ZNCN;20260303;C;;O;20260303;000000000000191615;4824.15;916.59;0013;1.000;;;
0900421189;000140;ZNCN;20260303;C;;O;20260303;000000000000191615;4824.15;916.59;0013;1.000;;;
0900421189;000150;ZNCN;20260303;C;;O;20260303;000000000000191615;4824.15;916.59;0013;1.000;;;
0900421193;000020;ZNCN;20260303;C;;O;20260303;000000000000782951;16574.58;3149.17;0016;1.000;;;
0900421204;000010;ZNCN;20260303;C;;O;20260303;000000000000763079;2843.68;540.30;0013;1.000;;;
0900421204;000020;ZNCN;20260303;C;;O;20260303;000000000000124153;339.90;64.58;0013;1.000;;;
0900421204;000030;ZNCN;20260303;C;;O;20260303;000000000000756691;183.08;34.79;0013;2.000;;;
0900421204;000050;ZNCN;20260303;C;;O;20260303;000000000000125996;524.68;99.69;0013;2.000;;;
0900421204;000060;ZNCN;20260303;C;;O;20260303;000000000000756389;898.48;170.71;0013;2.000;;;
0900421204;000080;ZNCN;20260303;C;;O;20260303;000000000000112911;176.16;33.47;0013;4.000;;;
0900421204;000090;ZNCN;20260303;C;;O;20260303;000000000000713647;4421.73;840.12;0013;1.000;;;
0900421225;000010;ZNCN;20260303;C;;O;20260303;000000000000197231;4933.04;937.28;0103;1.000;;;
0900421231;000010;ZNCN;20260303;C;;O;20260303;000000000000159815;1400.86;266.16;0103;1.000;;;
0900421236;000020;ZNCN;20260303;C;;O;20260303;000000000000737554;4580.54;870.30;0013;2.000;;;
0900421242;000020;ZNCN;20260303;C;;O;20260303;000000000000155305;2275.28;432.30;0103;10.000;;;
0900421242;000050;ZNCN;20260303;C;;O;20260303;000000000000747521;2377.80;451.79;0103;10.000;;;
0900421245;000010;ZNCN;20260303;C;;O;20260303;000000000000155305;2275.28;432.30;0103;10.000;;;
0900421245;000040;ZNCN;20260303;C;;O;20260303;000000000000747521;2377.80;451.79;0103;10.000;;;
0900421250;000010;ZNCN;20260303;C;;O;20260303;000000000000856535;4260.30;809.46;0016;4.000;;;
0900421251;000010;ZNCN;20260303;C;;O;20260303;000000000000842870;3221.86;612.15;0016;4.000;;;
0900421255;000010;ZNCN;20260303;C;;O;20260303;000000000001003663;1453.62;276.19;0016;2.000;;;
0900421256;000010;ZNCN;20260303;C;;O;20260303;000000000000846234;2839.71;539.54;0016;4.000;;;
0900421324;000010;ZNCN;20260304;C;;O;20260304;NC01;70.01;13.30;0180;1.000;;;
0900421373;000020;ZNCN;20260304;C;;O;20260304;000000000000860973;393.79;74.82;0034;1.000;;;
0900421374;000030;ZNCN;20260304;C;;O;20260304;000000000000188937;370.56;70.41;0103;1.000;;;
0900421415;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900421471;000010;ZNCN;20260304;C;;O;20260304;000000000000926145;2174.44;413.14;0034;1.000;;;
0900421502;000060;ZNCN;20260304;C;;O;20260304;000000000000777020;1105.37;210.02;0103;1.000;;;
0900421532;000010;ZNCN;20260304;C;;O;20260304;000000000000135531;85.16;16.19;0200;4.000;;;
0900421532;000020;ZNCN;20260304;C;;O;20260304;000000000000139722;62.07;11.79;0200;2.000;;;
0900421532;000030;ZNCN;20260304;C;;O;20260304;000000000000115491;49.34;9.37;0200;2.000;;;
0900421592;000010;ZNCN;20260304;C;;O;20260304;000000000000713792;2508.53;476.62;0013;1.000;;;
0900421609;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900421618;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900421630;000010;ZNCN;20260304;C;;O;20260304;000000000000814961;6433.31;1222.33;0019;10.000;;;
0900421632;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900421652;000080;ZNCN;20260304;C;;O;20260304;000000000000188937;1111.68;211.22;0103;3.000;;;
0900421767;000010;ZNCN;20260304;C;;O;20260304;000000000000952240;36770.50;6986.40;0261;32.000;;;
0900421872;000020;ZNCN;20260304;C;;O;20260304;000000000000949015;7784.57;1479.07;0114;1.000;;;
0900421882;000010;ZNCA;20260304;C;;O;20260304;000000000000916826;6851.99;1301.88;0003;1.000;;;
0900422019;000010;ZNCN;20260304;C;;O;20260304;000000000000853027;597.59;113.54;0003;1.000;;;
0900422034;000010;ZNCN;20260304;C;;O;20260304;000000000000156141;2658.43;505.10;0005;3.000;;;
0900422049;000010;ZNCN;20260304;C;;O;20260304;000000000000852710;237.07;45.04;0003;1.000;;;
0900422168;000020;ZNCN;20260304;C;;O;20260304;000000000000172849;243.89;46.34;0103;2.000;;;
0900422169;000010;ZNCN;20260304;C;;O;20260304;000000000000770504;4369.48;830.20;0013;4.000;;;
0900422169;000020;ZNCN;20260304;C;;O;20260304;000000000000715127;586.97;111.52;0013;5.000;;;
0900422169;000030;ZNCN;20260304;C;;O;20260304;000000000000771308;17579.63;3340.14;0013;4.000;;;
0900422169;000040;ZNCN;20260304;C;;O;20260304;000000000000717233;2151.90;408.86;0013;5.000;;;
0900422169;000050;ZNCN;20260304;C;;O;20260304;000000000000729856;4300.98;817.19;0013;3.000;;;
0900422169;000060;ZNCN;20260304;C;;O;20260304;000000000000889619;1148.11;218.14;0013;7.000;;;
0900422169;000080;ZNCN;20260304;C;;O;20260304;000000000000115647;906.10;172.16;0013;4.000;;;
0900422169;000090;ZNCN;20260304;C;;O;20260304;000000000000162632;1617.26;307.28;0310;3.000;;;
0900422169;000100;ZNCN;20260304;C;;O;20260304;000000000000794586;1977.07;375.64;0013;6.000;;;
0900422169;000110;ZNCN;20260304;C;;O;20260304;000000000000715130;496.91;94.41;0013;5.000;;;
0900422169;000120;ZNCN;20260304;C;;O;20260304;000000000000770504;1092.37;207.55;0013;1.000;;;
0900422169;000140;ZNCN;20260304;C;;O;20260304;000000000000889619;164.02;31.16;0013;1.000;;;
0900422181;000010;ZNCN;20260304;C;;O;20260304;000000000000154949;504.75;95.90;0103;1.000;;;
0900422190;000040;ZNCN;20260304;C;;O;20260304;000000000000124213;142.18;27.01;0013;1.000;;;
0900422195;000010;ZNCN;20260304;C;;O;20260304;000000000000866505;5323.21;1011.41;0034;1.000;;;
0900422195;000020;ZNCN;20260304;C;;O;20260304;000000000000866508;5323.21;1011.41;0034;1.000;;;
0900422195;000040;ZNCN;20260304;C;;O;20260304;000000000000882177;7839.79;1489.56;0034;2.000;;;
0900422195;000050;ZNCN;20260304;C;;O;20260304;000000000000882177;11759.68;2234.34;0034;3.000;;;
0900422196;000030;ZNCN;20260304;C;;O;20260304;000000000000866508;15969.63;3034.23;0034;3.000;;;
0900422202;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900422206;000010;ZNCN;20260304;C;;O;20260304;000000000000139456;15547.14;2953.96;0103;1.000;;;
0900422206;000020;ZNCN;20260304;C;;O;20260304;000000000000153469;30223.31;5742.43;0103;1.000;;;
0900422352;000010;ZNCA;20260304;C;;O;20260304;;0.00;0.00;;0.000;;;
0900422398;000010;ZNCN;20260304;C;;O;20260304;000000000000772096;2020.52;383.90;0013;1.000;;;
0900422421;000010;ZNCN;20260304;C;;O;20260304;000000000000156420;6713.30;1275.53;0103;1.000;;;
0900422519;000001;ZNCN;20260304;C;;O;20260304;000000000000977530;252.02;47.88;0102;1.000;;;
0900422537;000010;ZNCN;20260304;C;;O;20260304;000000000000925921;4455.50;846.55;0013;2.000;;;
0900422547;000010;ZNCN;20260304;C;;O;20260304;000000000001027641;2896.59;550.35;0296;1.000;;;
0900422645;000010;ZNCN;20260304;C;;O;20260304;000000000000898399;149.14;28.34;0024;3.000;;;
0900422645;000020;ZNCN;20260304;C;;O;20260304;000000000000771169;280.55;53.30;0051;3.000;;;
0900422645;000030;ZNCN;20260304;C;;O;20260304;000000000000897478;448.39;85.20;0051;3.000;;;
0900422645;000040;ZNCN;20260304;C;;O;20260304;000000000000209822;295.92;56.22;0051;3.000;;;
0900422655;000001;ZNCN;20260304;C;;O;20260304;000000000000976437;4379.16;832.04;0016;4.000;;;
0900422693;000020;ZNCN;20260304;C;;O;20260304;000000000000850633;2916.89;554.21;0176;1.000;;;
0900422749;000010;ZNCN;20260304;C;;O;20260304;000000000001009611;164.72;31.30;0051;29.000;;;
0900422754;000010;ZNCN;20260304;C;;O;20260304;000000000000138644;105.45;20.04;0013;1.000;;;
0900422757;000020;ZNCN;20260304;C;;O;20260304;000000000000791213;1084.55;206.06;0103;1.000;;;
0900422760;000030;ZNCN;20260304;C;;O;20260304;000000000000724785;476.05;90.45;0034;1.000;;;
0900422814;000010;ZNCN;20260304;C;;O;20260304;000000000000776708;552.26;104.93;0103;1.000;;;
0900422821;000030;ZNCN;20260304;C;;O;20260304;000000000001015676;198.50;37.72;0272;1.000;;;
