ITEM_TYPE;BUKRS;KUNNR;BELNR;GJAHR;BLART;BUDAT;BLDAT;WAERS;DMBTR;WRBTR;SHKZG;ZFBDT;ZBD1T;VBELN;ZUONR;SGTXT;AUGDT;AUGBL
OPEN;1000;77225200-5;0200859831;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096050-01;Facturas: A005096050- 01;;
OPEN;1000;77225200-5;0200859847;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096056-01;Facturas: A005096056- 01;;
OPEN;1000;77225200-5;0200859854;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096059-01;Facturas: A005096059- 01;;
OPEN;1000;77225200-5;0200859858;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096060-01;Facturas: A005096060- 01;;
OPEN;1000;77225200-5;0200860318;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096245-01;Facturas: A005096245- 01;;
OPEN;1000;77225200-5;0200860403;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096292-01;Facturas: A005096292- 01;;
OPEN;1000;77225200-5;0200860406;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096295-01;Facturas: A005096295- 01;;
OPEN;1000;77225200-5;0200860443;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096305-01;Facturas: A005096305- 01;;
OPEN;1000;77225200-5;0200860457;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096312-01;Facturas: A005096312- 01;;
OPEN;1000;77225200-5;0200860459;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096316-01;Facturas: A005096316- 01;;
OPEN;1000;77225200-5;0200860557;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096362-01;Facturas: A005096362- 01;;
OPEN;1000;77225200-5;0200860571;2025;ZP;20251128;20251128;CLP;356.43;356.43;S;20251126;0;;A005096372-01;Facturas: A005096372- 01;;
